Matrix size,Eigenvalue 1,Adjusted Eigenvalue,Log(Adjusted Eigenvalue),Log(Eigenvalue 1)
455,0.500000000325612153362716647493431987,3.25612153362716647493431987E-10,-9.48729939358670293358954950235784053802490234375,-0.30102999538115804423199506345554254949092864990234375
456,0.500000000323475820688591155525915470,3.23475820688591155525915470E-10,-9.49015817661499028190519311465322971343994140625,-0.30102999538301367099535355009720660746097564697265625
457,0.500000000321358135783686421174679061,3.21358135783686421174679061E-10,-9.4930107006353789955710453796200454235076904296875,-0.301029995384853032991401278195553459227085113525390625
458,0.500000000319258895623711369481250333,3.19258895623711369481250333E-10,-9.4958569929949536714275382109917700290679931640625,-0.301029995386676463287045635297545231878757476806640625
459,0.500000000317177899831079870471206934,3.17177899831079870471206934E-10,-9.4986970808619535233674469054676592350006103515625,-0.301029995388483906371135390145354904234409332275390625
460,0.500000000315114950634743954045057408,3.15114950634743954045057408E-10,-9.5015309912273391290682411636225879192352294921875,-0.30102999539027586184403162405942566692829132080078125
461,0.500000000313069852830722182461911707,3.13069852830722182461911707E-10,-9.5043587509063289786581663065589964389801025390625,-0.30102999539205210766112941200844943523406982421875
462,0.500000000311042413743309657042383272,3.11042413743309657042383272E-10,-9.50718038653991470710025168955326080322265625,-0.301029995393813198933941066570696420967578887939453125
463,0.500000000309032443186956471832733034,3.09032443186956471832733034E-10,-9.509995924596381655646837316453456878662109375,-0.301029995395559024640164125230512581765651702880859375
464,0.500000000307039753428801661360342849,3.07039753428801661360342849E-10,-9.512805391372783248016276047565042972564697265625,-0.301029995397289862335554744277033023536205291748046875
465,0.500000000305064159151849992341931051,3.05064159151849992341931051E-10,-9.5156088129964242483538328087888658046722412109375,-0.301029995399005823042415386225911788642406463623046875
466,0.500000000303105477418779235531775405,3.03105477418779235531775405E-10,-9.51840621542631737383999279700219631195068359375,-0.3010299954007071843165022073662839829921722412109375
467,0.500000000301163527636365773577079229,3.01163527636365773577079229E-10,-9.521197624454618591016696882434189319610595703125,-0.301029995402393890646663976440322585403919219970703125
468,0.500000000299238131520516699797015398,2.99238131520516699797015398E-10,-9.5239830657080677411840952117927372455596923828125,-0.3010299954040662750998080809949897229671478271484375
469,0.500000000297329113061896807412124839,2.97329113061896807412124839E-10,-9.526762564649384756876315805129706859588623046875,-0.30102999540572439318708575228811241686344146728515625
470,0.500000000295436298492139089094052989,2.95436298492139089094052989E-10,-9.5295361465786765364782695542089641094207763671875,-0.301029995407368466953101915350998751819133758544921875
471,0.500000000293559516250627635010812420,2.93559516250627635010812420E-10,-9.5323038366348153971330248168669641017913818359375,-0.30102999540899866293131026395712979137897491455078125
472,0.500000000291698596951842058138780871,2.91698596951842058138780871E-10,-9.5350656597968086458649850101210176944732666015625,-0.30102999541061503663286202936433255672454833984375
473,0.500000000289853373353252765119938230,2.89853373353252765119938230E-10,-9.5378216408851432817073145997710525989532470703125,-0.301029995412217754591210905346088111400604248046875
474,0.500000000288023680323756656717287687,2.88023680323756656717287687E-10,-9.54057180456313602689988329075276851654052734375,-0.301029995413806983339810585675877518951892852783203125
475,0.500000000286209354812643043257329630,2.86209354812643043257329630E-10,-9.5433161753382496073072616127319633960723876953125,-0.30102999541538288941211476412718184292316436767578125
476,0.500000000284410235819079776638214960,2.84410235819079776638214960E-10,-9.5460547775634037037661983049474656581878662109375,-0.301029995416945583830425903215655125677585601806640625
477,0.500000000282626164362109804552767452,2.82626164362109804552767452E-10,-9.548787635438277021648900699801743030548095703125,-0.301029995418495233128197696714778430759906768798828125
478,0.500000000280856983451148567345983660,2.80856983451148567345983660E-10,-9.5515147730105827150737241026945412158966064453125,-0.301029995420031892816581375882378779351711273193359375
479,0.500000000279102538056972843365330387,2.79102538056972843365330387E-10,-9.55423621417734381111586117185652256011962890625,-0.3010299954215558404513330970075912773609161376953125
480,0.500000000277362675083191860161881448,2.77362675083191860161881448E-10,-9.556951982686147317735958495177328586578369140625,-0.301029995423067020521301628832588903605937957763671875
481,0.500000000275637243338191671674809815,2.75637243338191671674809815E-10,-9.559662102136389449924536165781319141387939453125,-0.301029995424565710582243127646506763994693756103515625
482,0.500000000273926093507543980502735205,2.73926093507543980502735205E-10,-9.56236659598049953956433455459773540496826171875,-0.301029995426052021656460055964998900890350341796875
483,0.500000000272229078126870776274065163,2.72229078126870776274065163E-10,-9.5650654875251692743631792836822569370269775390625,-0.30102999542752595374395241378806531429290771484375
484,0.500000000270546051555156341449587691,2.70546051555156341449587691E-10,-9.5677587999325481860068975947797298431396484375,-0.30102999542898789542277881992049515247344970703125
485,0.500000000268876869948498335011308970,2.68876869948498335011308970E-10,-9.5704465562214391383122347178868949413299560546875,-0.301029995430437680159485580588807351887226104736328125
486,0.500000000267221391234289847674837393,2.67221391234289847674837393E-10,-9.5731287792684813808818944380618631839752197265625,-0.30102999543187569653213131459779106080532073974609375
487,0.500000000265579475085824494701276083,2.65579475085824494701276083E-10,-9.5758054918093140628343462594784796237945556640625,-0.301029995433301833518413559431792236864566802978515625
488,0.500000000263950982897316736011012661,2.63950982897316736011012661E-10,-9.5784767164397379701767931692302227020263671875,-0.30102999543471631316293724012211896479129791259765625
489,0.500000000262335777759329843727867090,2.62335777759329843727867090E-10,-9.5811424756168523941823877976275980472564697265625,-0.30102999543611919097685358792659826576709747314453125
490,0.500000000260733724434604002981833712,2.60733724434604002981833712E-10,-9.5838027916601991051948061794973909854888916015625,-0.30102999543751074451591875913436524569988250732421875
491,0.500000000259144689334277265581120070,2.59144689334277265581120070E-10,-9.5864576867528743520097123109735548496246337890625,-0.30102999543889097378013275374541990458965301513671875
492,0.500000000257568540494492170997792099,2.57568540494492170997792099E-10,-9.589107182942637308542543905787169933319091796875,-0.301029995440260045302949265533243305981159210205078125
493,0.500000000256005147553381008754504159,2.56005147553381008754504159E-10,-9.591751302143020296853137551806867122650146484375,-0.301029995441617959084368294497835449874401092529296875
494,0.500000000254454381728422863169810301,2.54454381728422863169810301E-10,-9.594390066134405259390405262820422649383544921875,-0.3010299954429649371689947656705044209957122802734375
495,0.500000000252916115794165671816703256,2.52916115794165671816703256E-10,-9.5970234965651055603075292310677468776702880859375,-0.301029995444301035067979910309077240526676177978515625
496,0.500000000251390224060306697573363023,2.51390224060306697573363023E-10,-9.599651614952424694138244376517832279205322265625,-0.301029995445626419314777422187034972012042999267578125
497,0.500000000249876582350124963819026195,2.49876582350124963819026195E-10,-9.6022744426837238762573178973980247974395751953125,-0.301029995446941145420538532562204636633396148681640625
498,0.500000000248375067979259266837563768,2.48375067979259266837563768E-10,-9.6048920010174558825610802159644663333892822265625,-0.301029995448245324407565703950240276753902435302734375
499,0.500000000246885559734825588615377476,2.46885559734825588615377476E-10,-9.6075043110841988891479559242725372314453125,-0.301029995449539178320463861382449977099895477294921875
500,0.500000000245407937854867779935628566,2.45407937854867779935628566E-10,-9.6101113938876903119989947299472987651824951171875,-0.301029995450822596136930542343179695308208465576171875
501,0.500000000243942084008135578715470034,2.43942084008135578715470034E-10,-9.6127132703058233431647749966941773891448974609375,-0.301029995452095799901570671863737516105175018310546875
502,0.500000000242487881274184075688790400,2.42487881274184075688790400E-10,-9.61530996109166835594805888831615447998046875,-0.3010299954533588451255354812019504606723785400390625
503,0.500000000241045214123788908019386645,2.41045214123788908019386645E-10,-9.6179014868744534538791413069702684879302978515625,-0.301029995454612009364581126646953634917736053466796875
504,0.500000000239613968399671560215366325,2.39613968399671560215366325E-10,-9.6204878681605503487617170321755111217498779296875,-0.301029995455855126085253914425265975296497344970703125
505,0.500000000238194031297529247818308506,2.38194031297529247818308506E-10,-9.6230691253344531332913902588188648223876953125,-0.301029995457088472843310000826022587716579437255859375
506,0.500000000236785291347363979285342832,2.36785291347363979285342832E-10,-9.625645278659732184678432531654834747314453125,-0.301029995458312160661051848364877514541149139404296875
507,0.500000000235387638395105515832514966,2.35387638395105515832514966E-10,-9.6282163482800040554820952820591628551483154296875,-0.301029995459526134027328225784003734588623046875
508,0.500000000234000963584523012027197450,2.34000963584523012027197450E-10,-9.6307823542198587318807767587713897228240966796875,-0.301029995460730559475592826856882311403751373291015625
509,0.500000000232625159339420263006688055,2.32625159339420263006688055E-10,-9.6333433163858099845811011618934571743011474609375,-0.301029995461925548028148114099167287349700927734375
510,0.500000000231260119346109557498386520,2.31260119346109557498386520E-10,-9.6358992545672119689470491721294820308685302734375,-0.301029995463111210707296550026512704789638519287109375
511,0.500000000229905738536159238965482049,2.29905738536159238965482049E-10,-9.63845018843718293055644608102738857269287109375,-0.301029995464287603024189365896745584905147552490234375
