Eigenstate,Residual Energy_6000,Residual Energy_8000,Residual Energy_10000
2168,0.00000289711540317541610116753,8.6101986229661804123247E-7,1.9009211455680149871267E-7
2169,0.00000290107972313727508976996,8.6274220807048306051943E-7,1.9112831420800952320725E-7
2170,0.00000290504615514125347104081,8.6446485859275050468149E-7,1.9216436827021316539507E-7
2171,0.00000290901470176234268678620,8.6618781503780978171087E-7,1.9320027770104384497240E-7
2172,0.00000291298536557406547397191,8.6791107857699335618827E-7,1.9423604345489368046203E-7
2173,0.00000291695814915068134475829,8.6963465038078023653215E-7,1.9527166648511883163650E-7
2174,0.00000292093305506758674079983,8.7135853161919412243364E-7,1.9630714774443749570877E-7
2175,0.00000292491008589772399214869,8.7308272345821036233853E-7,1.9734248818133672152257E-7
2176,0.00000292888924421625230695501,8.7480722706442493394190E-7,1.9837768874474123873270E-7
2177,0.00000293287053259646429511990,8.7653204360096895976863E-7,1.9941275037992782707098E-7
2178,0.00000293685395361358765814479,8.7825717423130837496928E-7,2.0044767403232483508962E-7
2179,0.00000294083950983915238695328,8.7998262011360912159597E-7,2.0148246064187722633686E-7
2180,0.00000294482720384997233019832,8.8170838240971667946476E-7,2.0251711115202596064644E-7
2181,0.00000294881703821796654177721,8.8343446227497540510167E-7,2.0355162649952718649033E-7
2182,0.00000295280901551856632780374,8.8516086086663354389467E-7,2.0458600762285710218399E-7
2183,0.00000295680313832426652204310,8.8688757933739247914440E-7,2.0562025545576105773606E-7
2184,0.00000296079940921132156401406,8.8861461884210077480454E-7,2.0665437093394744553195E-7
2185,0.00000296479783075189390511158,8.9034198052990055002163E-7,2.0768835498723392949236E-7
2186,0.00000296879840552088982996948,8.9206966555106125316209E-7,2.0872220854638106619777E-7
2187,0.00000297280113609210856539382,8.9379767505312673760537E-7,2.0975593253923923294093E-7
2188,0.00000297680602503955425665479,8.9552601018222518545152E-7,2.1078952789205839977667E-7
2189,0.00000298081307493768870842510,8.9725467208331980339041E-7,2.1182299552973867760611E-7
2190,0.00000298482228836067411304046,8.9898366189944949625146E-7,2.1285633637507083960026E-7
2191,0.00000298883366788233518663336,9.0071298077168895086821E-7,2.1388955134869625627324E-7
2192,0.00000299284721607782430094208,9.0244262984081170548083E-7,2.1492264137076981300672E-7
2193,0.00000299686293552067605739918,9.0417261024434266863487E-7,2.1595560735801227884222E-7
2194,0.00000300088082878647476516200,9.0590292312022352329662E-7,2.1698845022737555967942E-7
2195,0.00000300490089844880575916472,9.0763356960276198821742E-7,2.1802117089199180950800E-7
2196,0.00000300892314708232569950814,9.0936455082570003279323E-7,2.1905377026424149312215E-7
2197,0.00000301294757726308918186082,9.1109586792253842200596E-7,2.2008624925607777966218E-7
2198,0.00000301697419156574148436817,9.1282752202372738441888E-7,2.2111860877621705882790E-7
2199,0.00000302100299256400507480416,9.1455951425715103815072E-7,2.2215084973062321707676E-7
2200,0.00000302503398283399679018310,9.1629184575144248356836E-7,2.2318297302582257558606E-7
2201,0.00000302906716495041265688054,9.1802451763216653806404E-7,2.2421497956508647604415E-7
2202,0.00000303310254148929746752160,9.1975753102458721966776E-7,2.2524687025119861015622E-7
2203,0.00000303714011502526817228519,9.2149088705088904798392E-7,2.2627864598367616889652E-7
2204,0.00000304117988813580982153802,9.2322458683447088637913E-7,2.2731030766306353092212E-7
2205,0.00000304522186339460271717500,9.2495863149327099575752E-7,2.2834185618425716659703E-7
2206,0.00000304926604337908032291753,9.2669302214732283751709E-7,2.2937329244406128520215E-7
2207,0.00000305331243066480305841975,9.2842775991312676399104E-7,2.3040461733555937401605E-7
2208,0.00000305736102782858927986205,9.3016284590677888192081E-7,2.3143583175124290849080E-7
2209,0.00000306141183744748863355251,9.3189828124294230053688E-7,2.3246693658198244583903E-7
2210,0.00000306546486209714445563919,9.3363406703320741052437E-7,2.3349793271538775273817E-7
2211,0.00000306952010435461175908952,9.3537020438890775006615E-7,2.3452882103862351469006E-7
2212,0.00000307357756679711604291757,9.3710669441987669011196E-7,2.3555960243716587014244E-7
2213,0.00000307763725200241425579177,9.3884353823480627111863E-7,2.3659027779516109233168E-7
2214,0.00000308169916254816452861563,9.4058073694061480547691E-7,2.3762084799479303661228E-7
2215,0.00000308576330101206024797583,9.4231829164257881827834E-7,2.3865131391641492893986E-7
2216,0.00000308982966997114904470661,9.4405620344364989904110E-7,2.3968167643786606101799E-7
2217,0.00000309389827200599663920213,9.4579447344861639901661E-7,2.4071193643863333273296E-7
2218,0.00000309796910969226558619454,9.4753310275568004674705E-7,2.4174209479142771651800E-7
2219,0.00000310204218561057601648348,9.4927209246631452779568E-7,2.4277215237204267732528E-7
2220,0.00000310611750233858008706501,9.5101144367733779492643E-7,2.4380211005142633086370E-7
2221,0.00000311019506245705714492352,9.5275115748700506962167E-7,2.4483196870177428732438E-7
2222,0.00000311427486854559167369881,9.5449123499068463777252E-7,2.4586172919220529506212E-7
2223,0.00000311835692318233359918867,9.5623167728061599466745E-7,2.4689139238851922738839E-7
2224,0.00000312244122894913127055796,9.5797248545104065556598E-7,2.4792095915832773600062E-7
2225,0.00000312652778842542538020103,9.5971366059209391309504E-7,2.4895043036494585536360E-7
2226,0.00000313061660419208859786354,9.6145520379364230194527E-7,2.4997980687122931001859E-7
2227,0.00000313470767883058080400527,9.6319711614443665191316E-7,2.5100908953872741030897E-7
2228,0.00000313880101492113039735918,9.6493939873029122519488E-7,2.5203827922586203501708E-7
2229,0.00000314289661504789695688189,9.6668205263924418682952E-7,2.5306737679308794234240E-7
2230,0.00000314699448179022704265803,9.6842507895281123583280E-7,2.5409638309414624809281E-7
2231,0.00000315109461773149290323353,9.7016847875482211132601E-7,2.5512529898490077184947E-7
2232,0.00000315519702545379720045479,9.7191225312612313148496E-7,2.5615412531804041856440E-7
2233,0.00000315930170754059808622710,9.7365640314720007450140E-7,2.5718286294570190383043E-7
2234,0.00000316340866657519306777366,9.7540092989665984488929E-7,2.5821151271795126140127E-7
2235,0.00000316751790514128820152199,9.7714583445179746630633E-7,2.5924007548335067831640E-7
2236,0.00000317162942582298177150504,9.7889111788857755575684E-7,2.6026855208893981281775E-7
2237,0.00000317574323120442516580611,9.8063678128129299000301E-7,2.6129694337989430043687E-7
2238,0.00000317985932387073340596586,9.8238282570347322178204E-7,2.6232525020043391255970E-7
2239,0.00000318397770640683244669024,9.8412925222672936466999E-7,2.6335347339266748442293E-7
2240,0.00000318809838139848623093937,9.8587606192177902927558E-7,2.6438161379761759068640E-7
2241,0.00000319222135143102226839882,9.8762325585716967971719E-7,2.6540967225394374457443E-7
2242,0.00000319634661909208075167877,9.8937083510202551974584E-7,2.6643764960068912337137E-7
2243,0.00000320047418696738986915964,9.9111880072182058142504E-7,2.6746554667305350044534E-7
2244,0.00000320460405764455056456640,9.9286715378216124758877E-7,2.6849336430617560612216E-7
2245,0.00000320873623371172594259072,9.9461589534747341950477E-7,2.6952110333382013747798E-7
2246,0.00000321287071775593761540091,9.9636502647929662970188E-7,2.7054876458667171025065E-7
2247,0.00000321700751236664484441884,9.9811454823986093240033E-7,2.7157634889591158949883E-7
2248,0.00000322114662013222468866526,9.9986446168856480859729E-7,2.7260385708969543650667E-7
2249,0.00000322528804364268869816855,0.00000100161476788468960682557,2.7363128999586758743629E-7
2250,0.00000322943178548637598992056,0.00000100336546788409036814217,2.7465864843865172002438E-7
2251,0.00000323357784825559038864329,0.00000100511656274483070130990,2.7568593324428556447711E-7
2252,0.00000323772623453978663897725,0.00000100686805352036674118185,2.7671314523420470652041E-7
2253,0.00000324187694693075726494820,0.00000100861994126473173753360,2.7774028523022701038788E-7
2254,0.00000324602998801927831841640,0.00000101037222702917954012551,2.7876735405119594639185E-7
2255,0.00000325018536039832256678299,0.00000101212491186539550870008,2.7979435251619133573012E-7
2256,0.00000325434306666076166910641,0.00000101387799682319641208258,2.8082128144222909317742E-7
2257,0.00000325850310939941771501842,0.00000101563148295057969823053,2.8184814164431033158666E-7
2258,0.00000326266549120787952963484,0.00000101738537129453750186956,2.8287493393623521030020E-7
2259,0.00000326683021468106709245738,0.00000101913966290161878612769,2.8390165913116491286868E-7
2260,0.00000327099728241318579958572,0.00000102089435881588131246086,2.8492831803957345693649E-7
2261,0.00000327516669699998501523036,0.00000102264946008114789270488,2.8595491147150378106016E-7
2262,0.00000327933846103628882607592,0.00000102440496773853485606099,2.8698144023409605296121E-7
2263,0.00000328351257712025965335401,0.00000102616088283071334843245,2.8800790513584880343018E-7
2264,0.00000328768904784742419978062,0.00000102791720639593298399664,2.8903430698064241662220E-7
2265,0.00000329186787581486628540141,0.00000102967393947221236738729,2.9006064657192948816351E-7
2266,0.00000329604906362160950846943,0.00000103143108309771944244916,2.9108692471311501163493E-7
2267,0.00000330023261386518071432929,0.00000103318863830733264640186,2.9211314220411736896724E-7
2268,0.00000330441852914531231344518,0.00000103494660613634090748530,2.9313929984506816407162E-7
2269,0.00000330860681206194466372042,0.00000103670498761844370346309,2.9416539843431211761986E-7
2270,0.00000331279746521470266076224,0.00000103846378378522532783762,2.9519143876788117217126E-7
2271,0.00000331699049120460777461593,0.00000104022299566786459431289,2.9621742164120402793000E-7
2272,0.00000332118589263390687577563,0.00000104198262429696132534576,2.9724334784893246997942E-7
2273,0.00000332538367210403903525968,0.00000104374267070050081976026,2.9826921818290567116940E-7
2274,0.00000332958383221771895867205,0.00000104550313590593493994362,2.9929503343423111492001E-7
2275,0.00000333378637557786803236993,0.00000104726402093911081720347,3.0032079439221313495938E-7
2276,0.00000333799130478842937838251,0.00000104902532682508355459877,3.0134650184516545342834E-7
2277,0.00000334219862245480937705750,0.00000105078705458855539479209,3.0237215658085018381219E-7
2278,0.00000334640833118188119300247,0.00000105254920525187689100980,3.0339775938447883673858E-7
2279,0.00000335062043357530089950497,0.00000105431177983636067640464,3.0442331104002592257112E-7
2280,0.00000335483493224110618127672,0.00000105607477936187779431328,3.0544881232982511871942E-7
2281,0.00000335905182978653046838412,0.00000105783820484766946967355,3.0647426403538087170721E-7
2282,0.00000336327112881932186841523,0.00000105960205731166366469262,3.0749966693668479020228E-7
2283,0.00000336749283194829734330978,0.00000106136633777102688515653,3.0852502181276728192088E-7
2284,0.00000337171694178269904595013,0.00000106313104724151813403393,3.0955032944105134364811E-7
2285,0.00000337594346093117901289205,0.00000106489618673647122680642,3.1057559059633470786517E-7
2286,0.00000338017239200458349005226,0.00000106666175726957672231169,3.1160080605357160816182E-7
2287,0.00000338440373761567319825647,0.00000106842775985459980041678,3.1262597658759048728395E-7
2288,0.00000338863750037376059710038,0.00000107019419550001513918176,3.1365110296772871326416E-7
2289,0.00000339287368289373627532660,0.00000107196106521803089244205,3.1467618596685638223797E-7
2290,0.00000339711228778658973079897,0.00000107372837001510708174381,3.1570122635189454766533E-7
2291,0.00000340135331766718000680531,0.00000107549611089972381864046,3.1672622489158327217751E-7
2292,0.00000340559677515116006014593,0.00000107726428887930326283769,3.1775118235340342092285E-7
2293,0.00000340984266285288450316921,0.00000107903290495811495574533,3.1877609950148182452842E-7
2294,0.00000341409098338889363264132,0.00000108080196014075742808454,3.1980097710007271965146E-7
2295,0.00000341834173937515546062362,0.00000108257145542939781059672,3.2082581591079719135342E-7
2296,0.00000342259493343022695497963,0.00000108434139182693064850408,3.2185061669580181652676E-7
2297,0.00000342685056817199654634472,0.00000108611177033371798127735,3.2287538021449857839579E-7
2298,0.00000343110864621976265929997,0.00000108788259194966543883143,3.2390010722564079234099E-7
2299,0.00000343536917019388581881315,0.00000108965385767387191236864,3.2492479848697260662214E-7
2300,0.00000343963214271390359293237,0.00000109142556850274205692304,3.2594945475334133712050E-7
2301,0.00000344389756640219319130990,0.00000109319772543364644234328,3.2697407678035744624343E-7
2302,0.00000344816544388020953016393,0.00000109497032946115717529231,3.2799866532062999875897E-7
2303,0.00000345243577777115853970218,0.00000109674338157971874838680,3.2902322112643733841761E-7
2304,0.00000345670857069872439887805,0.00000109851688278237282362772,3.3004774494845170184392E-7
2305,0.00000346098382528739306259490,0.00000110029083406107929459713,3.3107223753606011147644E-7
2306,0.00000346526154416285793844894,0.00000110206523640711950093155,3.3209669963776741740137E-7
2307,0.00000346954172995045752846617,0.00000110384009080953140530831,3.3312113199963130622939E-7
2308,0.00000347382438527831806783332,0.00000110561539825824975303376,3.3414553536840228745663E-7
2309,0.00000347810951277456203988418,0.00000110739115974131211871415,3.3516991048872957014747E-7
2310,0.00000348239711506582439672961,0.00000110916737624337264406998,3.3619425810167463115953E-7
2311,0.00000348668719478387319586876,0.00000111094404875232018438457,3.3721857895132918634663E-7
2312,0.00000349097975455657759929588,0.00000111272117825024383408998,3.3824287377578054901146E-7
2313,0.00000349527479701771138713618,0.00000111449876572323393065459,3.3926714331691245812955E-7
2314,0.00000349957232479721018063340,0.00000111627681215163679631712,3.4029138831065965161750E-7
2315,0.00000350387234052911584263239,0.00000111805531851799662985244,3.4131560949494958175350E-7
2316,0.00000350817484684670912511029,0.00000111983428580218565533553,3.4233980760483239515837E-7
2317,0.00000351247984638422352297003,0.00000112161371498311546534444,3.4336398337419210198897E-7
2318,0.00000351678734177842761578051,0.00000112339360704031684885782,3.4438813753732623143316E-7
2319,0.00000352109733566306089011747,0.00000112517396294837310683507,3.4541227082337897447260E-7
2320,0.00000352540983067858775368591,0.00000112695478368667152964232,3.4643638396609248631160E-7
2321,0.00000352972482946186050279323,0.00000112873607022906385970926,3.4746047769346717897842E-7
2322,0.00000353404233465023749795314,0.00000113051782354798192741387,3.4848455273187718304043E-7
2323,0.00000353836234888629859875476,0.00000113230004461915055360512,3.4950860981078307187630E-7
2324,0.00000354268487480885173528311,0.00000113408273441259159182466,3.5053264965373573736410E-7
2325,0.00000354700991506059635329162,0.00000113586589390028482389420,3.5155667298603710469948E-7
2326,0.00000355133747228503182279795,0.00000113764952405307383110328,3.5258068053164583327347E-7
2327,0.00000355566754912402786990283,0.00000113943362583823387855822,3.5360467301074502643426E-7
2328,0.00000356000014822393327612609,0.00000114121820022557805287671,3.5462865114584819250352E-7
2329,0.00000356433527222870135105124,0.00000114300324818058018861658,3.5565261565492199868075E-7
2330,0.00000356867292378611958778067,0.00000114478877067060195785468,3.5667656725761318223867E-7
2331,0.00000357301310554144050130962,0.00000114657476865852114537417,3.5770050666887665465821E-7
