Eigenstate,Residual Energy,Adjusted Residual Energy,log(Adjusted Residual Energy)
770,-0.000002907305875629425795884158,0.036842021808622024664648102699623289,-3.30111618830228348286937034572474658489227294921875
771,-0.000002900269117869806696337772,0.036842028845379784283747649085623289,-3.301115997304158167224841236020438373088836669921875
772,-0.000002893256356948715484239060,0.036842035858140705374959747797623289,-3.3011158069574140228041869704611599445343017578125
773,-0.000002886267475587636998427751,0.036842042847022066453445559106623289,-3.301115617258866041794362899963743984699249267578125
774,-0.000002879302357221337664693334,0.036842049812140432752779293523623289,-3.301115428205350976753607028513215482234954833984375
775,-0.000002872360885995907800170014,0.036842056753611658182643816843623289,-3.301115239793723343808551362599246203899383544921875
776,-0.000002865442946764460167886215,0.036842063671550889630276100642623289,-3.30111505202085719901106131146661937236785888671875
777,-0.000002858548425079919920882712,0.036842070566072574170523104145623289,-3.30111486488364658242744553717784583568572998046875
778,-0.000002851677207187625744637674,0.036842077437290466464699349183623289,-3.301114678379002409513987004174850881099700927734375
779,-0.000002844829180025102210299818,0.036842084285317628988233687039623289,-3.3011144925038564679198316298425197601318359375
780,-0.000002838004231213163632486053,0.036842091110266440926811500804623289,-3.30111430725515742068409963394515216350555419921875
781,-0.000002831202249050622792334595,0.036842097912248603467651652262623289,-3.30111412262987347077114463900215923786163330078125
782,-0.000002824423122514251931524137,0.036842104691375139838512462720623289,-3.301113938624990584713714270037598907947540283203125
783,-0.000002817666741246905108737582,0.036842111447756407185335249275623289,-3.301113755237512936702160004642792046070098876953125
784,-0.000002810932995558461798895264,0.036842118181502095628645091593623289,-3.301113572464462908584437172976322472095489501953125
785,-0.000002804221776418676886579345,0.036842124892721235413557407512623289,-3.301113390302881089866104957764036953449249267578125
786,-0.000002797532975451831333873426,0.036842131581522202259110113431623289,-3.3011132087498253895319066941738128662109375
787,-0.000002790866484934023511320356,0.036842138248012720066932666501623289,-3.301113027802371480134979719878174364566802978515625
788,-0.000002784222197786250222537523,0.036842144892299867840221449334623289,-3.301112847457611909618435674929060041904449462890625
789,-0.000002777600007568879227546156,0.036842151514490085211216440701623289,-3.301112667712658321761409752070903778076171875
790,-0.000002770999808478391422269785,0.036842158114689175699021717072623289,-3.30111248856463834755459174630232155323028564453125
791,-0.000002764421495347707111523718,0.036842164693002306383332463139623289,-3.30111231001069693746785560506395995616912841796875
792,-0.000002757864963631213340379459,0.036842171249534022877103607398623289,-3.301112132047995917361049578175880014896392822265625
793,-0.000002751330109409313156736095,0.036842177784388244777287250762623289,-3.3011119546737148766624159179627895355224609375
794,-0.000002744816829381734562324982,0.036842184297668272355881661875623289,-3.3011117778850493920117514790035784244537353515625
795,-0.000002738325020856768982135927,0.036842190789476797321461850930623289,-3.301111601679211471349617568193934857845306396484375
796,-0.000002731854581756319652786193,0.036842197259915897770791200664623289,-3.30111142605343044209575964487157762050628662109375
797,-0.000002725405410607998114010056,0.036842203709087046092329976801623289,-3.30111125100495161888147777062840759754180908203125
798,-0.000002718977406537487418106619,0.036842210137091116603025880238623289,-3.301111076531036747638836459373123943805694580078125
799,-0.000002712570469266089727901497,0.036842216544028388000716085360623289,-3.30111090262896400560066467733122408390045166015625
800,-0.000002706184499109871291198823,0.036842222929998544219152788034623289,-3.30111072929602666903292629285715520381927490234375
801,-0.000002699819396972554248422602,0.036842229295100681536195564255623289,-3.301110556529535333680769326747395098209381103515625
802,-0.000002693475064338732039492545,0.036842235639433315358404494312623289,-3.301110384326815694322476701927371323108673095703125
803,-0.000002687151403276291173227091,0.036842241963094377799270759766623289,-3.301110212685208988858676093514077365398406982421875
804,-0.000002680848316425337145352286,0.036842248266181228753298634571623289,-3.301110041602072442401549778878688812255859375
805,-0.000002674565706998063790011867,0.036842254548790656026653974990623289,-3.30110987107477882318562478758394718170166015625
806,-0.000002668303478775740054889915,0.036842260811018878350389096942623289,-3.301109701100715998478563051321543753147125244140625
807,-0.000002662061536101148556396484,0.036842267052961552941887590373623289,-3.301109531677287378670371253974735736846923828125
808,-0.000002655839783874495666604023,0.036842273274713779594777382834623289,-3.3011093628019114731841909815557301044464111328125
809,-0.000002649638127554513403184414,0.036842279476370099577040802443623289,-3.301109194472021446387088872143067419528961181640625
810,-0.000002643456473152669214309284,0.036842285658024501421229677573623289,-3.3011090266850668939468960161320865154266357421875
811,-0.000002637294727222007560459728,0.036842291819770432082883527129623289,-3.301108859438510290118529155733995139598846435546875
812,-0.000002631152796865338083304449,0.036842297961700788752360682408623289,-3.301108692729829652279249785351566970348358154296875
813,-0.000002625030589719917186655835,0.036842304083907934173257331022623289,-3.301108526556518985017874001641757786273956298828125
814,-0.000002618928013962731087446512,0.036842310186483691359356540345623289,-3.301108360916084283331883852952159941196441650390625
815,-0.000002612844978303706247865132,0.036842316269519350384196121725623289,-3.301108195806048417608735690009780228137969970703125
816,-0.000002606781391977082531763758,0.036842322333105677007912223099623289,-3.301108031223947136822971515357494354248046875
817,-0.000002600737164745985454269382,0.036842328377332908104989717475623289,-3.301107867167331288982268233667127788066864013671875
818,-0.000002594712206891948360487495,0.036842334402290762142083499362623289,-3.301107703633764600681388401426374912261962890625
819,-0.000002588706429214944094980574,0.036842340408068439146349006283623289,-3.301107540620825897548229477251879870891571044921875
820,-0.000002582719743030026995685185,0.036842346394754624063448301672623289,-3.301107378126108660154613971826620399951934814453125
821,-0.000002576752060161628709083978,0.036842352362437492461734902879623289,-3.30110721614721835948103034752421081066131591796875
822,-0.000002570803292940789335187701,0.036842358311204713301108799156623289,-3.301107054681775565541101968847215175628662109375
823,-0.000002564873354200825915820299,0.036842364241143453264528166558623289,-3.30110689372741372693553785211406648159027099609375
824,-0.000002558962157276574369654268,0.036842370152340377516074332589623289,-3.301106733281780947208972065709531307220458984375
825,-0.000002553069615998613329469406,0.036842376044881655477114517451623289,-3.301106573342537320314704629709012806415557861328125
826,-0.000002547195644689811994892545,0.036842381918852964278449094312623289,-3.30110641390735803923917046631686389446258544921875
827,-0.000002541340158164009100288527,0.036842387774339490081343698330623289,-3.30110625497392984328826059936545789241790771484375
828,-0.000002535503071719649208158718,0.036842393611425934441235828139623289,-3.3011060965399536826225812546908855438232421875
829,-0.000002529684301138474423100403,0.036842399430196515616020886454623289,-3.301105938603143830079034160007722675800323486328125
830,-0.000002523883762680883421821022,0.036842405230734973207022165835623289,-3.301105781161226548903186994721181690692901611328125
831,-0.000002518101373083795608984043,0.036842411013124570294835002814623289,-3.301105624211941869106112790177576243877410888671875
832,-0.000002512337049558199745805814,0.036842416777448095890698181043623289,-3.301105467753042699285970229539088904857635498046875
833,-0.000002506590709782002950751566,0.036842422523787872087493235291623289,-3.301105311782293938449583947658538818359375
834,-0.000002500862271901867040745498,0.036842428252225752223403241359623289,-3.301105156297473808280074081267230212688446044921875
835,-0.000002495151654527694883948157,0.036842433962843126395560038700623289,-3.301105001296372964958436568849720060825347900390625
836,-0.000002489458776727027244470989,0.036842439655720927063199515868623289,-3.3011048467767949432527530007064342498779296875
837,-0.000002483783558026846354806920,0.036842445330939627244089179937623289,-3.301104692736554380161351218703202903270721435546875
838,-0.000002478125918407083414486335,0.036842450988579247007029500522623289,-3.3011045391734796794480644166469573974609375
839,-0.000002472485778295647460245145,0.036842456628719358442983741712623289,-3.301104386085410791196181889972649514675140380859375
840,-0.000002466863058573659051731345,0.036842462251439080431392255512623289,-3.301104233470199655897658885805867612361907958984375
841,-0.000002461257680560204141331011,0.036842467856817093886302655846623289,-3.301104081325710648542326453025452792644500732421875
842,-0.000002455669566021976299950248,0.036842473444931632114144036609623289,-3.30110392964982057861789144226349890232086181640625
843,-0.000002450098637158728093418524,0.036842479015860495362350568333623289,-3.30110377844041646966388725559227168560028076171875
844,-0.000002444544816608064927038723,0.036842484569681046025516948134623289,-3.301103627695399556074562497087754309177398681640625
